StateAbr,LibID,title,Address,City,Zip,Zip4,County,Phone,BookVol,Visits,Long,Lat
NJ,NJ0246,RANDOLPH TOWNSHIP FREE PUBLIC LIBRARY,28 CALAIS ROAD,RANDOLPH,7869,3607,MORRIS,9738953556,104315,151671,-74.591415,40.82783
NJ,NJ0247,ROCKAWAY BOROUGH FREE PUBLIC LIBRARY,82 E. MAIN STREET,ROCKAWAY,7866,3518,MORRIS,9736275709,34190,24200,-74.509311,40.89867
NJ,NJ0248,ROCKAWAY TOWNSHIP FREE PUBLIC LIBRARY,61 MOUNT HOPE ROAD,ROCKAWAY,7866,1634,MORRIS,9736272344,99278,171674,-74.527809,40.91192
NJ,NJ0249,ROXBURY PUBLIC LIBRARY,103 MAIN STREET,SUCCASUNNA,7876,1417,MORRIS,9735842400,82949,246059,-74.638699,40.86858
NJ,NJ0250,WASHINGTON TWP PUBLIC LIBRARY/MORRIS,37 E. SPRINGTOWN ROAD,LONG VALLEY,7853,3342,MORRIS,9088763596,67258,69500,-74.791761,40.7977
NJ,NJ0251,WHARTON PUBLIC LIBRARY,15 S. MAIN STREET,WHARTON,7885,1911,MORRIS,9733611333,24305,40697,-74.583245,40.89842
NJ,NJ0252,OCEAN COUNTY LIBRARY,101 WASHINGTON STREET,TOMS RIVER,8753,7625,OCEAN,7323496200,1051630,3509389,-74.195788,39.95288
NJ,NJ0253,BEACH HAVEN FREE PUBLIC LIBRARY,THIRD STREET & BEACH AVENUE,BEACH HAVEN,8008,1788,OCEAN,6094927081,31802,10937,-74.237357,39.56454
NJ,NJ0255,BLOOMINGDALE FREE PUBLIC LIBRARY,101 HAMBURG TURNPIKE,BLOOMINGDALE,7403,1297,PASSAIC,9738380077,27413,24268,-74.339221,41.0081
NJ,NJ0256,CLIFTON PUBLIC LIBRARY,292 PIAGET AVENUE,CLIFTON,7011,2521,PASSAIC,9737725500,216830,310690,-74.147036,40.88014
NJ,NJ0257,HALEDON FREE PUBLIC LIBRARY,404 MORRISSEE AVENUE,HALEDON,7508,1314,PASSAIC,9737903808,14423,20277,-74.185602,40.93673
NJ,NJ0258,LOUIS BAY 2ND LIBRARY,345 LAFAYETTE AVENUE,HAWTHORNE,7506,2560,PASSAIC,9734275745,84669,87420,-74.155276,40.95003
NJ,NJ0259,LITTLE FALLS PUBLIC LIBRARY,8 WARREN STREET,LITTLE FALLS,7424,2230,PASSAIC,9732562784,54017,49608,-74.229239,40.88044
NJ,NJ0260,NORTH HALEDON FREE PUBLIC LIBRARY,129 OVERLOOK AVENUE,NORTH HALEDON,7508,2533,PASSAIC,9734276213,26551,18026,-74.183191,40.95327
NJ,NJ0261,PASSAIC PUBLIC LIBRARY,195 GREGORY AVENUE,PASSAIC,7055,4805,PASSAIC,9737790474,111329,127701,-74.12765,40.857
NJ,NJ0262,PATERSON FREE PUBLIC LIBRARY,250 BROADWAY,PATERSON,7501,2032,PASSAIC,9733211223,162920,176772,-74.164124,40.91871
NJ,NJ0263,POMPTON LAKES BOROUGH FREE PUBLIC LIBRARY,333 WANAQUE AVENUE,POMPTON LAKES,7442,1840,PASSAIC,9738350482,40043,45982,-74.29101,41.00237
NJ,NJ0264,RINGWOOD PUBLIC LIBRARY,30 CANNICI DRIVE,RINGWOOD,7456,2021,PASSAIC,9739626256,60659,90722,-74.264611,41.08921
NJ,NJ0265,DWIGHT D. EISENHOWER LIBRARY,537 TOTOWA ROAD,TOTOWA,7512,1699,PASSAIC,9737903265,53015,57468,-74.217651,40.90404
NJ,NJ0266,WANAQUE BOROUGH FREE PUBLIC LIBRARY,616 RINGWOOD AVENUE,WANAQUE,7465,2012,PASSAIC,9738394434,39991,20522,-74.289301,41.05003
NJ,NJ0267,WAYNE PUBLIC LIBRARY,461 VALLEY ROAD,WAYNE,7470,3532,PASSAIC,9736944272,215607,296522,-74.229985,40.9282
NJ,NJ0268,WEST MILFORD TOWNSHIP LIBRARY,1490 UNION VALLEY ROAD,WEST MILFORD,7480,1303,PASSAIC,9737282820,51040,99320,-74.36905,41.13029
NJ,NJ0269,ALFRED H. BAUMANN LIBRARY/WEST PATERSO,7 BROPHY LANE,WOODLAND PARK,7424,2799,PASSAIC,9733458120,41774,40000,-74.200489,40.896
NJ,NJ0270,ELMER PUBLIC LIBRARY,120 S. MAIN STREET,ELMER,8318,2233,SALEM,8563582014,10761,5865,-75.168382,39.59301
NJ,NJ0271,PENNS GROVE-CARNEY'S POINT PUBLIC LIBRARY,S. BROAD STREET,PENNS GROVE,8069,1696,SALEM,8562994255,48076,77658,-75.46959,39.73041
NJ,NJ0272,PENNSVILLE PUBLIC LIBRARY,190 S. BROADWAY,PENNSVILLE,8070,2220,SALEM,8566785473,34165,18490,-75.518191,39.64525
NJ,NJ0273,SALEM FREE PUBLIC LIBRARY,112 W. BROADWAY,SALEM,8079,1302,SALEM,8569350526,54500,14250,-75.470075,39.57272
NJ,NJ0274,WOODSTOWN-PILESGROVE LIBRARY,14 SCHOOL LANE,WOODSTOWN,8098,1331,SALEM,8567690098,31584,50212,-75.321201,39.65188
NJ,NJ0275,SOMERSET COUNTY LIBRARY,1 VOGT DRIVE,BRIDGEWATER,8807,700,SOMERSET,9085264016,710268,1173012,-74.60797,40.5889
NJ,NJ0276,BEDMINSTER-FAR HILLS,2336 LAMINGTON ROAD,BEDMINSTER,7921,2609,SOMERSET,9082342325,80240,83964,-74.651137,40.67869
NJ,NJ0277,BERNARDS TOWNSHIP LIBRARY,32 SOUTH MAPLE AVENUE,BASKING RIDGE,7920,1216,SOMERSET,9082043031,127703,244355,-74.548007,40.70589
NJ,NJ0278,BERNARDSVILLE PUBLIC LIBRARY,1 ANDERSON HILL ROAD,BERNARDSVILLE,7924,2316,SOMERSET,9087660118,84432,210725,-74.569374,40.71906
NJ,NJ0280,FRANKLIN TWP PUBLIC LIBRARY/SOMERSET,485 DEMOTT LANE,SOMERSET,8873,2709,SOMERSET,7328738700,141173,159942,-74.522392,40.49864
NJ,NJ0281,MANVILLE PUBLIC LIBRARY,100 S. TENTH AVENUE,MANVILLE,8835,1730,SOMERSET,9087229722,52209,50000,-74.595037,40.54089
NJ,NJ0282,RARITAN PUBLIC LIBRARY,54 E. SOMERSET STREET,RARITAN,8869,2113,SOMERSET,9087250413,34865,51573,-74.6293,40.56903
NJ,NJ0283,SOMERVILLE PUBLIC LIBRARY,35 WEST END AVENUE,SOMERVILLE,8876,1808,SOMERSET,9087251336,51630,64400,-74.619655,40.57081
NJ,NJ0284,SUSSEX COUNTY LIBRARY,125 MORRIS TURNPIKE,NEWTON,7860,4913,SUSSEX,9739483660,310757,532938,-74.752501,41.12231
NJ,NJ0285,SPARTA PUBLIC LIBRARY,22 WOODPORT ROAD,SPARTA,7871,2420,SUSSEX,9737293101,61248,213957,-74.63796,41.03363
NJ,NJ0286,BERKELEY HEIGHTS FREE PUBLIC LIBRARY,290 PLAINFIELD AVENUE,BERKELEY HEIGHTS,7922,1438,UNION,9084649333,86235,137650,-74.43997,40.67918
NJ,NJ0287,CLARK PUBLIC LIBRARY,303 WESTFIELD AVENUE,CLARK,7066,1704,UNION,7323885999,73739,130482,-74.309772,40.62191
NJ,NJ0288,CRANFORD PUBLIC LIBRARY,224 WALNUT AVENUE,CRANFORD,7016,2931,UNION,9087097272,128445,191186,-74.304063,40.65256
NJ,NJ0289,ELIZABETH FREE PUBLIC LIBRARY,11 SOUTH BROAD ST.,ELIZABETH,7202,3401,UNION,9083546060,355593,486595,-74.215168,40.66128
NJ,NJ0290,FANWOOD MEMORIAL LIBRARY,14 TILLOTSON ROAD,FANWOOD,7023,1399,UNION,9083226400,44825,58212,-74.385425,40.6427
NJ,NJ0291,GARWOOD FREE PUBLIC LIBRARY,411 THIRD AVENUE,GARWOOD,7027,1018,UNION,9087891670,29542,10212,-74.326979,40.65507
NJ,NJ0292,HILLSIDE FREE PUBLIC LIBRARY,JOHN F. KENNEDY PLAZA,HILLSIDE,7205,1893,UNION,9739234413,94912,50000,-74.223751,40.69876
NJ,NJ0293,KENILWORTH PUBLIC LIBRARY,548 BOULEVARD,KENILWORTH,7033,1655,UNION,9082762451,40225,55597,-74.290067,40.67623
NJ,NJ0294,LINDEN FREE PUBLIC LIBRARY,31 E. HENRY STREET,LINDEN,7036,2901,UNION,9082983830,83171,85000,-74.258184,40.63416
NJ,NJ0295,MOUNTAINSIDE FREE PUBLIC LIBRARY,1 CONSTITUTION PLAZA,MOUNTAINSIDE,7092,M,UNION,9082330115,56333,58540,-74.358445,40.67352
NJ,NJ0296,NEW PROVIDENCE MEMORIAL LIBRARY,377 ELKWOOD AVENUE,NEW PROVIDENCE,7974,1837,UNION,9086650311,77867,181921,-74.403942,40.70866
NJ,NJ0297,PLAINFIELD FREE PUBLIC LIBRARY,800 PARK AVENUE,PLAINFIELD,7060,2594,UNION,9087571111,173288,206000,-74.415607,40.6139
NJ,NJ0298,RAHWAY PUBLIC LIBRARY,2 CITY HALL PLAZA,RAHWAY,7065,5075,UNION,7323401551,78896,135575,-74.273332,40.60496
NJ,NJ0299,ROSELLE FREE PUBLIC LIBRARY,104 W. FOURTH AVENUE,ROSELLE,7203,2083,UNION,9082455809,55284,92560,-74.263112,40.65633
NJ,NJ0300,ROSELLE PARK VETERAN'S MEMORIAL LIBRARY,404 CHESTNUT STREET,ROSELLE PARK,7204,1902,UNION,9082452456,82300,47600,-74.264848,40.66552
NJ,NJ0301,SCOTCH PLAINS PUBLIC LIBRARY,1927 BARTLE AVENUE,SCOTCH PLAINS,7076,1212,UNION,9083225007,80090,160930,-74.397339,40.6512
NJ,NJ0302,SPRINGFIELD FREE PUBLIC LIBRARY,66 MOUNTAIN AVENUE,SPRINGFIELD,7081,1730,UNION,9733764930,84709,111929,-74.313062,40.70901
NJ,NJ0303,SUMMIT FREE PUBLIC LIBRARY,75 MAPLE STREET,SUMMIT,7901,2504,UNION,9082730350,108197,239050,-74.359893,40.7149
NJ,NJ0304,UNION FREE PUBLIC LIBRARY,1980 MORRIS AVENUE,UNION,7083,3597,UNION,9088515450,213677,291911,-74.268515,40.69603
NJ,NJ0305,WESTFIELD MEMORIAL LIBRARY,550 E. BROAD STREET,WESTFIELD,7090,2197,UNION,9087894090,151109,242987,-74.343043,40.65655
NJ,NJ0306,WARREN COUNTY LIBRARY,199 HARDWICK STREET,BELVIDERE,7823,1591,WARREN,9084756322,220084,361880,-75.075497,40.82614
NJ,NJ0307,W.H. WALTERS FREE PUBLIC LIBRARY,1001 EAST BLVD,ALPHA,8865,4418,WARREN,9084541445,21181,17802,-75.160688,40.66358
NJ,NJ0308,BELVIDERE FREE PUBLIC LIBRARY,301 SECOND STREET,BELVIDERE,7823,1517,WARREN,9084753941,24513,14421,-75.07882,40.82716
NJ,NJ0310,HACKETTSTOWN FREE PUBLIC LIBRARY,110 CHURCH STREET,HACKETTSTOWN,7840,2206,WARREN,9088524936,32578,51247,-74.827762,40.85216
NJ,NJ0311,OXFORD PUBLIC LIBRARY,42 WASHINGTON AVENUE,OXFORD,7863,38,WARREN,9084532625,19688,16546,-74.997211,40.80241
NJ,NJ0312,PHILLIPSBURG FREE PUBLIC LIBRARY,200 FROST AVENUE,PHILLIPSBURG,8865,1625,WARREN,9084543712,95975,135987,-75.180272,40.70035
NJ,NJ0313,WASHINGTON PUBLIC LIBRARY,20 W. CARLTON AVENUE,WASHINGTON,7882,1202,WARREN,9086890201,48717,31814,-74.984554,40.7631
NJ,NJ0314,SEA GIRT LIBRARY,321 BALTIMORE BOULEVARD,SEA GIRT,8750,414,MONMOUTH,7324499433,18331,15406,-74.034876,40.13331
NJ,NJ0315,AVALON FREE PUBLIC LIBRARY,235 32ND STREET,AVALON,8202,1766,CAPE MAY,6099677155,32641,111000,-74.724785,39.09499
NJ,NJ9006,RIVERDALE PUBLIC LIBRARY,93 NEWARK POMPTON TPKE,RIVERDALE,7457,1426,MORRIS,9738355044,22625,19367,-74.302533,40.98858
NJ,NJ9009,BASS RIVER COMMUNITY LIBRARY,11 NORTH MAPLE AVENUE,NEW GRETNA,8224,304,BURLINGTON,6092964230,12886,10830,-74.450756,39.59205
NJ,NJ9010,SEA BRIGHT LIBRARY,92 HATHAWAY STREET,WALLINGTON,7057,1101,BERGEN,9734711692,15515,13039,-74.11329,40.85606
NJ,NJ9011,HARDING TOWNSHIP LIBRARY,21 BLUE MILL ROAD,NEW VERNON,7976,283,MORRIS,9732678000,6971,8366,-74.485909,40.73613
NM,NM0001,ALAMOGORDO PUBLIC LIBRARY,920 OREGON AVENUE,ALAMOGORDO,88310,5865,OTERO,5054394140,99358,172625,-105.944539,32.8991
NM,NM0002,ALBUQUERQUE/BERNALILLO COUNTY LIBRARY SYSTEM,501 COPPER AVE. NW,ALBUQUERQUE,87102,3130,BERNALILLO,5057685100,1391569,2444229,-106.652732,35.0857
NM,NM0003,ARTESIA PUBLIC LIBRARY,306 W. RICHARDSON AVE.,ARTESIA,88210,2461,EDDY,5757464252,71745,49525,-104.399524,32.84004
NM,NM0004,AZTEC PUBLIC LIBRARY,319 S. ASH,AZTEC,87410,2378,SAN JUAN,5053347658,21313,100983,-107.998522,36.82075
NM,NM0005,BELEN PUBLIC LIBRARY,333 BECKER AVENUE,BELEN,87002,4443,VALENCIA,5058647522,40094,52311,-106.77107,34.65992
NM,NM0006,TOWN OF BERNALILLO PUBLIC LIBRARY,124 CALLE MALINCHE,BERNALILLO,87004,638,SANDOVAL,5058671440,20348,13000,-106.549899,35.30412
NM,NM0007,CARLSBAD PUBLIC LIBRARY,101 S. HALAGUENO,CARLSBAD,88220,5726,EDDY,5758850731,71630,116664,-104.230319,32.42023
NM,NM0008,ELEANOR DAGGETT MEMORIAL LIBRARY,299 4TH STREET,CHAMA,87520,795,RIO ARRIBA,5057562388,8722,21615,-106.581248,36.90455
NM,NM0009,ALBERT W. THOMPSON MEMORIAL LIBRARY,17 CHESTNUT STREET,CLAYTON,88415,3523,UNION,5053749423,17292,11120,-103.185614,36.45203
NM,NM0010,CLOVIS CARVER PUBLIC LIBRARY,701 MAIN,CLOVIS,88101,6658,CURRY,5757697840,119157,134708,-103.205346,34.4048
NM,NM0011,MARSHALL MEMORIAL LIBRARY,110 S DIAMOND STREET,DEMING,88030,3698,LUNA,5055469202,54966,100071,-107.761274,32.26728
NM,NM0012,ESPANOLA PUBLIC LIBRARY,313 NORTH PASEO DE ONATE,ESPANOLA,87532,3520,RIO ARRIBA,5057476087,40298,27456,-106.080773,35.99139
NM,NM0013,EUNICE PUBLIC LIBRARY,10TH ST. & AVENUE N.,EUNICE,88231,1629,LEA,5753942336,19139,9991,-103.155755,32.44161
NM,NM0014,FARMINGTON PUBLIC LIBRARY,2101 FARMINGTON AVE.,FARMINGTON,87401,7903,SAN JUAN,5055991270,183922,503148,-108.179802,36.74938
NM,NM0015,FORT SUMNER PUBLIC LIBRARY,235 W. SUMNER AVENUE,FORT SUMNER,88119,1503,DE BACA,5053552832,16962,15198,-104.253487,34.47541
NM,NM0016,OCTAVIA FELLIN PUBLIC LIBRARY,115 WEST HILL,GALLUP,87301,6217,MCKINLEY,5058631291,132469,91520,-108.740631,35.52569
NM,NM0017,MOTHER WHITESIDE MEMORIAL LIBRARY,525 W. HIGH ST,GRANTS,87020,2526,CIBOLA,5052874793,28633,30720,-107.853293,35.15358
NM,NM0018,HATCH PUBLIC LIBRARY,530 E. HALL,HATCH,87937,289,DONA ANA,5752675132,14700,5271,-107.149325,32.66549
NM,NM0019,HOBBS PUBLIC LIBRARY,509 N. SHIPP,HOBBS,88240,5799,LEA,5753979328,116157,92923,-103.137474,32.70518
NM,NM0020,WOOLWORTH COMMUNITY LIBRARY,3RD AND UTAH ST.,JAL,88252,M,LEA,5053953268,30933,17322,-103.19337,32.11259
NM,NM0021,LAGUNA PUBLIC LIBRARY,29 RODEO DRIVE,LAGUNA,87026,194,CIBOLA,5055526280,11897,10426,-107.093318,35.03374
NM,NM0022,THOMAS BRANIGAN MEMORIAL LIBRARY,200 E. PICACHO AVE.,LAS CRUCES,88001,3799,DONA ANA,5055284000,164743,407513,-106.778957,32.31632
NM,NM0023,CARNEGIE PUBLIC LIBRARY,500 NATIONAL AVENUE,LAS VEGAS,87701,4399,SAN MIGUEL,5054541401,36760,24468,-105.215184,35.59748
NM,NM0024,LORDSBURG-HIDALGO LIBRARY,208 EAST THIRD ST.,LORDSBURG,88045,1651,HIDALGO,5055429646,18678,3488,-108.70804,32.34843
NM,NM0025,LOS ALAMOS COUNTY LIBRARY SYSTEM,2400 CENTRAL AVENUE,LOS ALAMOS,87544,4014,LOS ALAMOS,5056628240,145801,270944,-106.306301,35.88259
NM,NM0026,LOS LUNAS PUBLIC LIBRARY,460 MAIN ST. NE,LOS LUNAS,87031,8401,VALENCIA,5058393850,42320,72252,-106.730094,34.8054
NM,NM0027,LOVINGTON PUBLIC LIBRARY,115 SOUTH MAIN ST.,LOVINGTON,88260,4420,LEA,5053963144,40523,58812,-103.348608,32.94549
NM,NM0028,PORTALES PUBLIC LIBRARY,218 S. AVE. B,PORTALES,88130,6299,ROOSEVELT,5053563940,50446,76668,-103.338123,34.1844
NM,NM0029,ARTHUR JOHNSON MEMORIAL LIBRARY,244 COOK AVENUE,RATON,87740,3104,COLFAX,5054459711,43086,36816,-104.440366,36.90131
NM,NM0030,RIO RANCHO PUBLIC LIBRARY,755 LOMA COLORADO DR. SE,RIO RANCHO,87124,670,SANDOVAL,5058915013,160545,256734,-106.684967,35.25001
NM,NM0031,ROSWELL PUBLIC LIBRARY,301 N. PENNSYLVANIA AVE,ROSWELL,88201,4695,CHAVES,5756227101,162145,265342,-104.526008,33.3954
NM,NM0032,RUIDOSO PUBLIC LIBRARY,107 KANSAS CITY ROAD,RUIDOSO,88345,6922,LINCOLN,5752583704,40000,116000,-105.661265,33.34983
NM,NM0033,SANTA FE PUBLIC LIBRARY,145 WASHINGTON AVENUE,SANTA FE,87501,2016,SANTA FE,5059556780,316682,872824,-105.937258,35.6885
NM,NM0034,MOISE MEMORIAL LIBRARY,208 5TH ST.,SANTA ROSA,88435,2329,GUADALUPE,5754723101,16506,25500,-104.685336,34.9414
NM,NM0035,THE PUBLIC LIBRARY,515 WEST COLLEGE AVENUE,SILVER CITY,88061,5097,GRANT,5755383672,42651,69992,-108.279039,32.7748
NM,NM0036,SOCORRO PUBLIC LIBRARY,401 PARK STREET,SOCORRO,87801,4543,SOCORRO,5758351114,51764,57341,-106.893972,34.05487
NM,NM0037,FRED MACARON LIBRARY,600 COLBERT AVENUE,SPRINGER,87747,726,COLFAX,5054832848,19205,9879,-104.597123,36.3634
NM,NM0038,TAOS PUBLIC LIBRARY,402 CAMINO DE LA PLACITA,TAOS,87571,6071,TAOS,5757583063,71874,128642,-105.572764,36.41445
NM,NM0039,TRUTH OR CONSEQUENCES PUBLIC LIBRARY,325 LIBRARY LANE,TRUTH OR CONSEQUENCE,87901,2375,SIERRA,5058943027,50477,67872,-107.253316,33.13386
NM,NM0040,TUCUMCARI PUBLIC LIBRARY,602 S. SECOND ST.,TUCUMCARI,88401,2899,QUAY,5754610295,30621,48624,-103.726119,35.17368
NM,NM0041,ZUNI PUBLIC LIBRARY,27 E. CHAVEZ CIRCLE,ZUNI,87327,339,MCKINLEY,5057824575,12862,14982,-108.852787,35.07042
NM,NM0042,SHUTER LIBRARY OF ANGEL FIRE,11 SOUTH ANGEL FIRE ROAD,ANGEL FIRE,87710,298,COLFAX,5753776755,10640,21183,-105.287633,36.39893
NM,NM0043,BAYARD PUBLIC LIBRARY,1120 CENTRAL AVE.,BAYARD,88023,1120,GRANT,5755376244,15000,4000,-108.132775,32.75897
NM,NM0044,BOSQUE FARMS PUBLIC LIBRARY,1455 W. BOSQUE LOOP,BOSQUE FARMS,87068,9077,VALENCIA,5058692227,27991,19428,-106.706036,34.8537
NM,NM0045,PUEBLO DE COCHITI LIBRARY,255 COCHITI ST.,COCHITI PUEBLO,87072,70,SANDOVAL,5054653118,10000,5932,-106.349841,35.60844
NM,NM0046,COLUMBUS VILLAGE LIBRARY,112 W. BROADWAY,COLUMBUS,88029,270,LUNA,5755312612,16332,29702,-107.64201,31.83356
NM,NM0047,CORRALES COMMUNITY LIBRARY,84 WEST LA ENTRADA ROAD,CORRALES,87048,1866,SANDOVAL,5058970733,31355,40137,-106.617902,35.22308
NM,NM0048,CUBA PUBLIC LIBRARY,6382 U.S. 550,CUBA,87013,6382,SANDOVAL,5052893100,16599,13339,-106.987837,35.9736
NM,NM0050,EAGLE NEST PUBLIC LIBRARY,74 N TOMBOY DR,EAGLE NEST,87718,168,COLFAX,5753770657,6375,5832,-105.262166,36.5549
NM,NM0051,EL RITO PUBLIC LIBRARY,182 PLACITAS ROAD,EL RITO,87530,5,RIO ARRIBA,5055814608,10200,6125,-106.282164,36.32619
NM,NM0052,ESTANCIA PUBLIC LIBRARY,600 SOUTH TENTH STREET,ESTANCIA,87016,M,TORRANCE,5053849655,13422,5728,-106.201455,34.74087
NM,NM0053,GLENWOOD COMMUNITY LIBRARY,14 MENGES LANE,GLENWOOD,88039,144,CATRON,5055392277,7044,3153,-108.67129,33.30546
NM,NM0054,JEMEZ SPRINGS PUBLIC LIBRARY,"030 JEMEZ PLAZA, HWY. 4",JEMEZ SPRINGS,87025,479,SANDOVAL,5758299155,10682,6362,-106.691534,35.7693
NM,NM0055,JICARILLA PUBLIC LIBRARY,165 HAWKS DRIVE,DULCE,87528,1100,RIO ARRIBA,5057591776,1969,148,-107.251437,36.59309
NM,NM0057,MORIARTY COMMUNITY LIBRARY,202 SOUTH BROADWAY,MORIARTY,87035,3588,TORRANCE,5058322513,18150,39109,-106.090902,34.98236
NM,NM0058,MOUNTAINAIR PUBLIC LIBRARY,109 N. ROOSEVELT,MOUNTAINAIR,87036,100,TORRANCE,5058479676,6795,2103,-106.24314,34.51981
NM,NM0060,PUEBLO OF POJOAQUE PUBLIC LIBRARY,101 B LIGHTNING LOOP,POJOAQUE,87506,9810,SANTA FE,5054557511,10616,11790,-105.99898,35.89579
NM,NM0061,RED RIVER PUBLIC LIBRARY,702 E. MAIN ST.,RED RIVER,87558,8755,TAOS,5757546564,14861,12348,-105.405002,36.70742
NM,NM0064,SANTA CLARA PUEBLO COMMUNITY LIBRARY,1 KEE ST. LOS ALAMOS HWY.,ESPANOLA,87532,3437,RIO ARRIBA,5057537326,11945,43000,-106.079955,36.0013
NM,NM0065,TATUM COMMUNITY LIBRARY,323 E. BROADWAY,TATUM,88267,156,LEA,5053984822,8200,8020,-103.31363,33.25702
NM,NM0070,ZIA ENRICHMENT LIBRARY,162B ZIA BLVD.,ZIA PUEBLO,87053,6002,SANDOVAL,5058673304,9089,8529,-106.722209,35.5044
NM,NM0074,BLOOMFIELD PUBLIC LIBRARY,333 SOUTH FIRST STREET,BLOOMFIELD,87413,6221,SAN JUAN,5056328315,17028,59511,-107.979031,36.70894
NM,NM0077,EMBUDO VALLEY LIBRARY & COMMUNITY CENTER,217 HWY 75 DIXON,DIXON,87527,310,RIO ARRIBA,5055799181,15000,14244,-105.864396,36.16472
NM,NM0078,EDGEWOOD COMMUNITY LIBRARY,1950B PIONEER PARK ROAD,EDGEWOOD,87015,6764,SANTA FE,5052810138,12937,5700,-106.131833,35.08095
NM,NM0082,SANTA ANA PUEBLO COMMUNITY LIBRARY,2 DOVE ROAD,SANTA ANA,87004,M,SANDOVAL,5058671623,6167,4852,-106.522487,35.34003
NM,NM0085,VALLEY PUBLIC LIBRARY,635 CHURCH STREET,ANTHONY,88021,1297,DONA ANA,5058827982,-3,-3,-106.60079,32.003019
NM,NM0087,MAGDALENA PUBLIC LIBRARY,108 N. MAIN STREET,MAGDALENA,87825,9607,SOCORRO,5058542361,31004,10905,-107.243974,34.11817
NM,NM0089,JEMEZ PUEBLO COMMUNITY LIBRARY,020 MISSION RD,JEMEZ PUEBLO,87024,650,SANDOVAL,5058349171,12170,17860,-106.72462,35.61246
NM,NM0090,PUEBLO OF ISLETA LIBRARY,TRIBAL ROAD 67 BUILDING 295A,ISLETA,87022,610,BERNALILLO,5058698119,15100,24590,-106.761599,34.89423
NM,NM0100,CAPITAN PUBLIC LIBRARY,101 E. 2ND STREET,CAPITAN,88316,1169,LINCOLN,5753543035,9428,10902,-105.572891,33.54464
NM,NM0101,IRENE S. SWEETKIND PUBLIC LIBRARY,6515 HOOCHANEETSA BLVD.,COCHITI LAKE,87083,6031,SANDOVAL,5054652561,9469,7308,-106.337314,35.6464
NM,NM0109,MICHAEL NIVISON PUBLIC LIBRARY,90 SWALLOW PLACE,CLOUDCROFT,88317,515,OTERO,5756821111,11146,11371,-105.742838,32.95692
NM,NM0110,EL PUEBLO DE ABIQUIU LIBRARY AND COMMUNITY CENTER,COUNTY ROAD 187 BUILDING #29,ABIQUIU,87510,838,RIO ARRIBA,5056854884,6731,4880,-106.237755,36.15528
NM,NM0111,VIRDEN PUBLIC LIBRARY,209 CHURCH STREET,VIRDEN,88045,8039,HIDALGO,5753582544,6696,976,-108.709467,32.35664
NM,NM0112,ACOMA LEARNING CENTER,17A KNOTS LANDING ROAD,PUEBLO OF ACOMA,87034,288,CIBOLA,5055526108,2294,5991,-107.587064,34.90095
NM,NM0113,SANDIA PUEBLO LEARNING RESOURCE CENTER,236 SANDIA DAY SCHOOL ROAD,SANDIA PUEBLO,87004,9002,SANDOVAL,5057715074,4427,3411,-106.572709,35.2583
NM,NM0114,TRUCHAS COMMUNITY LIBRARY,60 COUNTY ROAD 75,TRUCHAS,87578,330,RIO ARRIBA,5056892683,7250,4082,-105.812596,36.04398
NM,NM0115,PUEBLO OF SAN FELIPE COMMUNITY LIBRARY,24 BLACK MESA RD,SAN FELIPE,87001,4339,SANDOVAL,5057719970,1343,2500,-106.449115,35.4314
NM,NM0116,SUNLAND PARK COMMUNITY LIBRARY,984 MCNUTT RD,SUNLAND PARK,88063,9039,DONA ANA,5758740873,14675,35120,-106.556465,31.79572
NM,NM0119,MESCALERO COMMUNITY LIBRARY,148 COTTONWOOD DRIVE,MESCALERO,88340,M,OTERO,5054645010,6973,5600,-105.782389,33.15675
NM,NM0121,RESERVE PUBLIC LIBRARY,15 JAKE SCOTT ST.,RESERVE,87830,587,CATRON,5055336276,10582,5685,-108.766261,33.661
NM,NM0122,RIO ABAJO COMMUNITY LIBRARY,28 SOUTH CALLE DE CENTRO,LA JOYA,87028,9716,SOCORRO,5058618289,4490,346,-106.812559,34.38195
NM,NM0123,SANTO DOMINGO PUEBLO LIBRARY,TESUQUE STREET,SANTO DOMINGO PUEBLO,87052,160,SANDOVAL,5054652214,2783,7307,-106.345457,35.5218
NM,NM0125,VISTA GRANDE PUBLIC LIBRARY,14 AVENIDA TORREON,SANTA FE,87508,9199,SANTA FE,5054667323,25383,10200,-105.908471,35.53726
NM,NM0127,GILA VALLEY LIBRARY,400 HIGHWAY 211,GILA,88038,85,GRANT,5755354120,4527,4515,-108.5775,32.96447
NM,NM0128,PLACITAS COMMUNITY LIBRARY,01 TIERRA MADRE,PLACITAS,87043,8739,SANDOVAL,5058673355,15840,6966,-106.404705,35.29581
NM,NM0129,PUEBLO OF TESUQUE EDUCATIONAL RESOURCE CENTER,INTERGENERATIONAL CENTER,SANTA FE,87506,M,SANTA FE,5059557782,1700,570,-106.003434,35.73849
NM,NM0130,TULAROSA PUBLIC LIBRARY,515 FRESNO ST.,TULAROSA,88352,2622,OTERO,5055852711,8000,12224,-106.019306,33.07283
NM,NM0131,VILLAGE OF CORONA PUBLIC LIBRARY,521 MAIN STREET,CORONA,88318,521,LINCOLN,5758495513,5589,1834,-105.594874,34.24903
NM,NM0132,TALPA COMMUNITY CENTER LIBRARY,4 ARCHULETA RD,RANCHOS DE TAOS,87557,M,TAOS,5757511014,5567,739,-105.596641,36.3416
