StateAbr	LibID	LibName	Address	City	Zip	Zip4	County	Phone	WebAddr	PopLSA	TotStaff	TotInc	BookVol	Visits	TotCirc	GPTerms	PITUsr	Long	Lat	CountyPop	LocaleCode	CongDist
IL	IL0563	WAUCONDA AREA PUBLIC LIBRARY DISTRICT                       	801 NORTH MAIN STREET              	WAUCONDA            	60084	1235	LAKE                	8475266225	www.wauclib.org                                                                 	25150	31.59	3017474	94968	235849	576039	53	43755	-88.144176	42.27021	712453	21	8
IL	IL0564	WAUKEGAN PUBLIC LIBRARY                                     	128 NORTH COUNTY STREET            	WAUKEGAN            	60085	4306	LAKE                	8476232041	www.waukeganpl.org                                                              	87901	44.75	4129377	252427	334731	457567	73	109207	-87.832628	42.3614	712453	21	10
IL	IL0565	WAVERLY PUBLIC LIBRARY                                      	291 NORTH PEARL STREET             	WAVERLY             	62692	1080	MORGAN              	2174352051	waverly.lib.il.us                                                               	1346	0.8	35290	14741	6749	10393	2	1703	-89.953377	39.59253	35251	42	18
IL	IL0566	WAYNE CITY PUBLIC LIBRARY                                   	103 EAST MILL STREET               	WAYNE CITY          	62895	455	WAYNE               	6188952661	-3	1089	0.5	14292	16685	6907	4163	2	751	-88.587878	38.34538	16494	43	19
IL	IL0567	WAYNESVILLE TOWNSHIP LIBRARY                                	303 EAST SECOND STREET             	WAYNESVILLE         	61778	59	DE WITT             	2179495111	Waynesvilletownshiplibrary.org                                                  	687	0.95	26563	15519	3456	5030	2	1938	-89.12314	40.23926	16354	42	15
IL	IL0568	WELDON PUBLIC LIBRARY DISTRICT                              	505 MAPLE STREET                   	WELDON              	61882	248	DE WITT             	2177362215	-3	876	0.98	48104	9988	7808	8987	3	1426	-88.751311	40.12112	16354	42	15
IL	IL0569	BOND PUBLIC LIBRARY                                         	208 SOUTH CHESTNUT STREET          	WENONA              	61377	427	MARSHALL            	8158534665	-3	1065	0.63	18295	19265	970	9955	3	418	-89.049946	41.05244	12670	43	18
IL	IL0570	WEST CHICAGO PUBLIC LIBRARY DISTRICT                        	118 WEST WASHINGTON STREET         	WEST CHICAGO        	60185	2803	DUPAGE              	6302311552	www.westchicago.lib.il.us                                                       	27444	25.59	2166171	84873	116975	187023	21	13557	-88.205873	41.88428	930528	21	14
IL	IL0571	WEST FRANKFORT PUBLIC LIBRARY                               	402 EAST POPLAR STREET             	WEST FRANKFORT      	62896	2480	FRANKLIN            	6189323313	www.westfrankfort.lib.il.us                                                     	8196	2.95	148519	35560	38896	24943	25	3515	-88.923594	37.89885	39488	33	12
IL	IL0572	WEST SALEM PUBLIC LIBRARY                                   	112 WEST SOUTH STREET              	WEST SALEM          	62476	128	EDWARDS             	6184568970	-3	1001	0.53	18598	6175	1900	3938	4	1092	-88.005425	38.52007	6501	43	19
IL	IL0573	WESTCHESTER PUBLIC LIBRARY                                  	10700 CANTERBURY STREET            	WESTCHESTER         	60154	4203	COOK                	7085623573	www.westchesterpl.org                                                           	16824	15.65	1175184	84694	117908	149005	12	31827	-87.889537	41.85526	5294664	21	7
IL	IL0574	WESTERN DISTRICT LIBRARY                                    	1111 FOURTH STREET                 	ORION               	61273	70	HENRY               	3095268375	westerndistrictlibrary.org                                                      	4913	3.12	198262	27477	23553	33856	6	6536	-90.381414	41.35356	49569	41	14
IL	IL0575	THOMAS FORD MEMORIAL LIBRARY                                	800 CHESTNUT STREET                	WESTERN SPRINGS     	60558	1430	COOK                	7082460520	www.fordlibrary.org                                                             	12493	14.48	962803	84181	129756	157203	10	13988	-87.898876	41.81244	5294664	21	3
IL	IL0576	WESTMONT PUBLIC LIBRARY                                     	428 NORTH CASS AVENUE              	WESTMONT            	60559	1502	DUPAGE              	6309695625	www.westmontlibrary.org                                                         	26211	17.49	1604760	98013	125452	163367	23	45395	-87.975727	41.80578	930528	21	13
IL	IL0577	WESTVILLE PUBLIC LIBRARY DISTRICT                           	233 SOUTH STATE STREET             	WESTVILLE           	61883	1651	VERMILION           	2172673170	-3	13235	3.55	234770	23726	16683	28406	8	6003	-87.638526	40.04064	80680	23	15
IL	IL0578	WHEATON PUBLIC LIBRARY                                      	225 NORTH CROSS STREET             	WHEATON             	60187	5342	DUPAGE              	6306681374	www.wheatonlibrary.org                                                          	55416	53	4100953	389566	594118	1247318	38	63075	-88.105163	41.8665	930528	21	6
IL	IL0579	WHITE HALL TOWNSHIP LIBRARY                                 	119 EAST SHERMAN STREET            	WHITE HALL          	62092	1356	GREENE              	2173746014	whitehalltownshiplibrary.org                                                    	3036	1.3	45666	14576	5928	8709	4	1057	-90.403287	39.43684	13644	33	17
IL	IL0580	CARLOCK PUBLIC LIBRARY DISTRICT                             	202 EAST WASHINGTON STREET         	CARLOCK             	61725	39	MCLEAN              	3093765651	M                                                                               	2802	1.38	52919	15682	9954	16925	3	787	-89.13208	40.58232	165298	42	11
IL	IL0581	WILLIAM LEONARD PUBLIC LIBRARY DISTRICT                     	13820 CENTRAL PARK AVENUE          	ROBBINS             	60472	1920	COOK                	7085972760	M                                                                               	6635	5.2	237865	28294	23000	6184	10	5100	-87.70867	41.64171	5294664	21	1
IL	IL0584	WILMETTE PUBLIC LIBRARY DISTRICT                            	1242 WILMETTE AVENUE               	WILMETTE            	60091	2558	COOK                	8472565025	www.wilmettelibrary.info                                                        	27651	49.87	5597126	243437	385851	691816	27	50576	-87.708746	42.07489	5294664	21	10
IL	IL0585	WILMINGTON PUBLIC LIBRARY DISTRICT                          	201 SOUTH KANKAKEE STREET          	WILMINGTON          	60481	1338	WILL                	8154762834	www.wilmingtonlibrary.org                                                       	9229	9.05	575442	40078	69036	96121	9	15756	-88.144157	41.30766	681097	32	11
IL	IL0586	WINCHESTER PUBLIC LIBRARY                                   	215 NORTH MAIN STREET              	WINCHESTER          	62694	1109	SCOTT               	2177423150	-3	1650	1.2	28461	15797	7455	8460	2	1062	-90.456222	39.63276	5181	43	18
IL	IL0587	WINDSOR STORM MEMORIAL PUBLIC LIBRARY DISTRICT              	102 SOUTH MAPLE STREET             	WINDSOR             	61957	1443	SHELBY              	2174592498	-3	1519	1.53	62818	14898	8313	10901	3	2855	-88.593578	39.43817	21748	42	19
IL	IL0588	WINFIELD PUBLIC LIBRARY                                     	0S291 WINFIELD ROAD                	WINFIELD            	60190	1234	DUPAGE              	6306537599	www.winfield.lib.il.us                                                          	8718	7.44	685103	48928	45630	97877	7	5532	-88.157809	41.86916	930528	21	6
IL	IL0589	WINNEBAGO PUBLIC LIBRARY DISTRICT                           	210 NORTH ELIDA STREET             	WINNEBAGO           	61088	536	WINNEBAGO           	8153357050	www.winnebagopubliclibrary.org                                                  	7400	5.3	8500	52800	80000	34000	10	240	-89.241388	42.26654	300252	21	16
IL	IL0590	WINNETKA-NORTHFIELD PUBLIC LIBRARY DISTRICT                 	768 OAK STREET                     	WINNETKA            	60093	2515	COOK                	8474467220	www.wpld.alibrary.com                                                           	17808	24.86	2586375	150450	253890	334351	16	55297	-87.732935	42.10458	5294664	21	10
IL	IL0591	WITT TOWNSHIP MEMORIAL LIBRARY                              	18 NORTH SECOND STREET             	WITT                	62094	442	MONTGOMERY          	2175947333	-3	1247	0.6	18190	11470	3244	4791	1	574	-89.351882	39.2543	29773	32	17
IL	IL0592	WOOD DALE PUBLIC LIBRARY DISTRICT                           	520 NORTH WOOD DALE ROAD           	WOOD DALE           	60191	1536	DUPAGE              	6307666762	www.wooddalelibrary.org                                                         	11868	18.9	1955547	92580	142416	161613	17	21541	-87.978817	41.9706	930528	21	6
IL	IL0593	WOOD RIVER PUBLIC LIBRARY                                   	326 EAST FERGUSON AVENUE           	WOOD RIVER          	62095	2098	MADISON             	6182544832	woodriverlibrary.org                                                            	11296	6.76	416146	38567	75833	83233	8	15415	-90.091131	38.86104	268078	23	12
IL	IL0594	WOODRIDGE PUBLIC LIBRARY                                    	3 PLAZA DRIVE                      	WOODRIDGE           	60517	5014	DUPAGE              	6309647899	www.woodridgelibrary.org                                                        	33300	32.25	2886123	164241	276965	576547	44	78818	-88.043054	41.75683	930528	21	13
IL	IL0595	WOODSTOCK PUBLIC LIBRARY                                    	414 WEST JUDD STREET               	WOODSTOCK           	60098	3131	MCHENRY             	8153380542	www.woodstockil.gov/library                                                     	21657	17.89	1580940	108120	250469	282959	64	145675	-88.452001	42.31558	318641	31	8
IL	IL0596	WORDEN PUBLIC LIBRARY DISTRICT                              	111 EAST WALL STREET               	WORDEN              	62097	164	MADISON             	6184597171	-3	1139	0.8	32876	7091	4960	8402	2	2056	-89.840836	38.9316	268078	42	19
IL	IL0597	WORTH PUBLIC LIBRARY DISTRICT                               	6917 WEST 111TH STREET             	WORTH               	60482	1889	COOK                	7084482855	www.worthlibrary.com                                                            	11047	8.94	676049	48453	97918	62307	5	8569	-87.792061	41.69	5294664	21	3
IL	IL0598	RAYMOND A. SAPP MEMORIAL TOWNSHIP LIBRARY                   	103 EAST MAIN STREET               	WYANET              	61379	23	BUREAU              	8156992342	-3	1348	0.81	38661	11314	4723	2206	4	1453	-89.5835	41.36533	34933	42	11
IL	IL0599	WYOMING PUBLIC LIBRARY DISTRICT                             	119 NORTH SEVENTH STREET           	WYOMING             	61491	1307	STARK               	3096952241	M                                                                               	2276	1.7	69075	13568	14462	46874	3	962	-89.773128	41.06206	6135	42	18
IL	IL0600	YORKVILLE PUBLIC LIBRARY                                    	902 GAME FARM ROAD                 	YORKVILLE           	60560	1135	KENDALL             	6305534354	www.yorkville.lib.il.us                                                         	11204	17.76	2441458	30919	85068	113714	30	40000	-88.450987	41.65314	103460	21	14
IL	IL0601	ZEIGLER PUBLIC LIBRARY                                      	102 EAST MARYLAND STREET           	ZEIGLER             	62999	1279	FRANKLIN            	6185962041	-3	1669	1.05	8538	6146	8777	18656	6	6273	-89.051637	37.89917	39488	42	12
IL	IL0602	ZION-BENTON PUBLIC LIBRARY DISTRICT                         	2400 GABRIEL AVENUE                	ZION                	60099	2280	LAKE                	8478724680	www.zblibrary.org                                                               	40526	26.46	2268591	123350	169232	259615	37	62383	-87.839093	42.45204	712453	21	8
IL	IL0603	VESPASIAN WARNER PUBLIC LIBRARY DISTRICT                    	310 NORTH QUINCY STREET            	CLINTON             	61727	1300	DEWITT              	2179355174	www.warner.lib.il.us                                                            	11158	12.65	561888	93558	54356	88446	14	20498	-88.961783	40.15464	16354	32	15
IL	IL0604	WEST UNION DISTRICT LIBRARY                                 	209 WEST UNION STREET              	WEST UNION          	62477	138	CLARK               	2172793556	-3	914	0.63	28690	18933	11432	12221	6	2300	-87.667706	39.2159	16834	42	15
IL	IL0606	BRIGHTON MEMORIAL PUBLIC LIBRARY                            	110 NORTH MAIN STREET              	BRIGHTON            	62012	183	MACOUPIN            	6183728450	www.brightonpubliclibrary.org                                                   	2196	1.81	46849	14642	15013	21699	3	2535	-90.141386	39.03932	48138	41	17
IL	IL0607	FARMERSVILLE-WAGGONER PUBLIC LIBRARY DISTRICT               	210 SOUTH CLEVELAND STREET         	FARMERSVILLE        	62533	12	MONTGOMERY          	2172273711	-3	1655	1.15	83388	22219	5073	24983	4	2000	-89.651586	39.44244	29773	42	19
IL	IL0608	LINCOLNWOOD PUBLIC LIBRARY DISTRICT                         	4000 WEST PRATT AVENUE             	LINCOLNWOOD         	60712	3531	COOK                	8476775277	www.lincolnwoodlibrary.org                                                      	12359	21.14	2360235	51158	152005	138250	25	33131	-87.728948	42.00451	5294664	21	9
