StateAbr	LibID	LibName	Address	City	Zip	Zip4	County	Phone	WebAddr	RelCode	LegBasis	PopLSA	CentralLib	BranchLib	BookMob	Master	Librarians	OtherPaid	TotStaff	LocGvt	StGvt	FedGvt	OtherInc	TotInc	PrintExp	ElecExp	OthMaterial	TotCollExp	TotalExp	BookVol	Ebook	Audio	Video	HrsOpen	Visits	RefTran	RegBor	TotCirc	KidCirc	TotProg	KidProg	TotAtten	KidAtten	GPTerms	PITUsr	Long	Lat	CountyPop	LocaleCode	CongDist
MA	MA0283	RANDALL LIBRARY                                             	19 CRESCENT STREET                 	STOW                	1775	1150	MIDDLESEX           	9788978572	-3	CI	OTH	6327	1	0	0	0.88	0.88	1.98	2.86	183375	9200	0	25068	217643	33513	1957	7620	43090	260790	43219	0	2485	2642	2015	39456	3715	3867	95771	43003	198	198	1600	1600	4	2672	-71.504879	42.43726	1482478	21	5
MA	MA0284	JOSHUA HYDE PUBLIC LIBRARY                                  	306 MAIN STREET                    	STURBRIDGE          	1566	1242	WORCESTER           	5083472512	www.sturbridgelibrary.org                                                       	CI	OTH	9102	1	0	0	2.75	3.07	3.21	6.28	356874	16704	0	43322	416900	41714	10016	24733	76463	446113	37230	6127	6858	3092	2523	80024	6289	4658	115891	42268	204	172	3710	2804	10	8528	-72.077047	42.10649	783806	41	2
MA	MA0285	GOODNOW PUBLIC LIBRARY                                      	21 CONCORD ROAD                    	SUDBURY             	1776	2328	MIDDLESEX           	9784431035	www.library.sudbury.ma.us                                                       	CI	OTH	17159	1	0	0	5.03	5.99	6.89	12.88	959293	24971	0	24127	1008391	119222	12357	52162	183741	1166063	95100	0	11550	5576	3368	125817	21000	11660	320092	142152	342	300	6122	4612	16	31200	-71.416014	42.36347	1482478	21	5
MA	MA0286	SUNDERLAND PUBLIC LIBRARY                                   	20 SCHOOL ST.                      	SUNDERLAND          	1375	9502	FRANKLIN            	4136652642	www.sunderlandpubliclibrary.org                                                 	CI	OTH	3721	1	0	0	0.94	2.6	0	2.6	108080	9995	0	13467	131542	20572	0	12637	33209	173881	27942	930	2716	3758	1976	49674	465	2350	53790	12448	185	87	2708	1552	17	9818	-72.580628	42.46713	71735	31	1
MA	MA0287	SUTTON FREE PUBLIC LIBRARY                                  	4 UXBRIDGE ROAD                    	SUTTON              	1590	1702	WORCESTER           	5088658752	www.suttonpubliclibrary.org                                                     	CI	OTH	9015	1	0	0	0.88	1.75	1.98	3.73	172045	13351	0	2640	188036	25695	815	9199	35709	187164	24251	930	2411	2569	1706	26310	832	2731	49930	24802	278	214	5702	5376	4	3640	-71.76244	42.14976	783806	41	2
MA	MA0288	SWAMPSCOTT PUBLIC LIBRARY                                   	61 BURRILL ST.                     	SWAMPSCOTT          	1907	1913	ESSEX               	7815968867	www.noblenet.org/swampscott/index.html                                          	CI	OTH	13994	1	0	0	3.9	5.05	3.4	8.45	541571	23583	0	37028	602182	87974	6027	5431	99432	573400	85705	0	2659	3389	2400	70772	6565	10386	161970	47968	404	72	4235	1425	16	17576	-70.919295	42.46935	736457	21	6
MA	MA0289	SWANSEA FREE PUBLIC LIBRARY                                 	69 MAIN ST.                        	SWANSEA             	2777	4698	BRISTOL             	5086749609	M                                                                               	CI	OTH	16237	1	0	0	1.63	4.33	1.05	5.38	220496	21223	0	9555	251274	34047	1424	6964	42435	265289	58235	523	2785	3257	2489	100200	8941	4950	66615	12347	92	84	1430	1280	10	4680	-71.18959	41.74874	545823	21	3
MA	MA0290	TAUNTON PUBLIC LIBRARY                                      	12 PLEASANT STREET                 	TAUNTON             	2780	3203	BRISTOL             	5088211411	www.tauntonlibrary.org                                                          	CI	CI1	55783	1	0	0	4.7	9.5	14.4	23.9	1109733	74187	0	12611	1196531	114417	6757	22038	143212	1189794	207693	523	5491	5731	3051	288103	62515	23721	174765	72974	208	186	8158	7056	22	89388	-71.093971	41.90388	545823	21	4
MA	MA0291	BOYNTON PUBLIC LIBRARY                                      	27 BOYNTON ST.                     	TEMPLETON           	1468	1412	WORCESTER           	9789395582	-3	CI	OTH	7783	1	0	0	0	1.18	0.13	1.31	52000	10275	0	2950	65225	11225	500	1150	12875	73396	22021	0	640	670	1318	48535	350	1740	24140	12650	247	245	7220	7200	3	1300	-72.06767	42.55666	783806	41	1
MA	MA0292	TEWKSBURY PUBLIC LIBRARY                                    	300 CHANDLER STREET                	TEWKSBURY           	1876	2023	MIDDLESEX           	9786404490	tewksburypl.org                                                                 	CI	OTH	29607	1	0	0	4.75	4.75	8.5	13.25	1068399	38899	0	22887	1130185	91870	24234	30521	146625	1280340	70324	0	4800	4414	3094	187771	8281	18275	251902	107322	373	309	9065	8099	24	24804	-71.223216	42.60981	1482478	21	5
MA	MA0293	VINEYARD HAVEN PUBLIC LIBRARY                               	200 MAIN STREET                    	VINEYARD HAVEN      	2568	9710	DUKES               	5086964211	www.vhlibrary.org                                                               	CI	OTH	3805	1	0	0	1	2.75	5.63	8.38	454820	6898	0	58890	520608	58821	2425	17899	79145	574901	35411	19	2587	4200	2432	91904	2304	3792	100574	33145	322	183	5183	3202	17	13000	-70.603579	41.45938	15527	31	10
MA	MA0294	TOLLAND PUBLIC LIBRARY                                      	22 CLUBHOUSE RD.                   	TOLLAND             	1034	9551	HAMPDEN             	4132584201	www.tolland-ma.gov/Public_Documents/                                            	CI	OTH	451	1	0	0	0	0.33	0	0.33	14894	2198	0	114	17206	1246	0	2495	3741	20499	4528	0	213	818	615	1793	243	130	2742	300	0	0	0	0	3	624	-73.013742	42.08385	460840	42	1
MA	MA0295	TOPSFIELD TOWN LIBRARY                                      	1 SOUTH COMMON STREET              	TOPSFIELD           	1983	1496	ESSEX               	9788871528	-3	CI	OTH	6067	1	0	0	1.88	7.54	0.48	8.02	437011	12544	0	122243	571798	70900	10768	27153	108821	623632	54976	0	5315	3333	2040	124440	3961	5866	140577	47228	214	90	8540	3600	19	11180	-70.949878	42.64117	736457	21	6
MA	MA0296	TOWNSEND PUBLIC LIBRARY                                     	276 MAIN ST.                       	TOWNSEND            	1469	1030	MIDDLESEX           	9785971714	www.townsendlibrary.org                                                         	CI	OTH	9374	1	0	0	0.8	1.55	2.58	4.13	170975	13653	0	3360	187988	21030	310	7799	29139	183892	28201	88	1864	2661	2048	24751	6477	4924	59400	26641	65	45	1896	1726	3	1300	-71.705784	42.66688	1482478	22	1
MA	MA0297	TRURO PUBLIC LIBRARY                                        	5 LIBRARY LANE                     	NORTH TRURO         	2652	M   	BARNSTABLE          	5084871125	www.trurolibrary.org                                                            	CI	OTH	2134	1	0	0	1.45	1.75	1.73	3.48	249706	2650	1941	8081	262378	31055	1272	12071	44398	258105	30258	19	2143	1889	2060	13231	4826	1401	31338	8607	175	104	3291	1592	5	5616	-70.08196	42.03234	221049	42	10
MA	MA0298	TYNGSBOROUGH PUBLIC LIBRARY                                 	25 BRYANT LANE                     	TYNGSBOROUGH        	1879	1003	MIDDLESEX           	9786497361	www.tynglib.org                                                                 	CI	OTH	11860	1	0	0	0.88	1.75	3.63	5.38	293811	562	0	10570	304943	37337	8641	29185	75163	448893	45272	0	4548	4790	2166	70043	1512	5475	104020	40278	187	143	2807	1567	11	11908	-71.429655	42.67989	1482478	41	5
MA	MA0299	TYRINGHAM FREE PUBLIC LIBRARY                               	118 MAIN ROAD                      	TYRINGHAM           	1264	9700	BERKSHIRE           	4132431373	-3	CI	OTH	343	1	0	0	0	0.1	0	0.1	7538	0	0	4237	11775	1526	52	261	1839	11315	6530	0	20	285	202	1401	185	230	1201	28	0	0	0	0	2	208	-73.204171	42.246	129395	42	1
MA	MA0300	UPTON TOWN LIBRARY                                          	2 MAIN STREET                      	UPTON               	1568	1608	WORCESTER           	5085296272	www.uptonlibrary.blogspot.com                                                   	CI	OTH	6526	1	0	0	1	2.6	1.1	3.7	181870	10413	0	7620	199903	32002	425	12630	45057	236673	27856	930	1689	2581	2004	31954	3588	3621	64610	32005	288	239	6670	6169	3	1664	-71.603394	42.1734	783806	21	2
MA	MA0301	UXBRIDGE FREE PUBLIC LIBRARY                                	15 NORTH MAIN ST.                  	UXBRIDGE            	1569	1822	WORCESTER           	5082788624	www.uxbridgelibrary.org                                                         	CI	OTH	12634	1	0	0	0	2	4.35	6.35	329936	17341	0	14631	361908	37967	3078	14918	55963	360604	41129	930	2417	2775	1953	36959	1026	5968	79322	36259	59	30	1367	765	3	2132	-71.63021	42.07731	783806	21	2
MA	MA0302	LUCIUS BEEBE MEMORIAL LIBRARY                               	345 MAIN STREET                    	WAKEFIELD           	1880	5093	MIDDLESEX           	7812466334	www.wakefieldlibrary.org                                                        	CI	OTH	24706	1	0	0	8.33	10.1	8.26	18.36	1087162	38057	0	116156	1241375	121657	8259	45979	175895	1511414	111037	0	3929	4450	3336	318842	30116	18808	289233	117180	398	283	8326	7331	24	70408	-71.071218	42.5045	1482478	21	6
MA	MA0303	WALES PUBLIC LIBRARY                                        	77 MAIN ST.                        	WALES               	1081	9777	HAMPDEN             	4132459072	M                                                                               	CI	OTH	1844	1	0	0	0	1.2	0.15	1.35	38916	3314	1800	1005	45035	6258	63	3160	9481	53848	10201	0	78	646	1196	4198	348	1417	8011	2951	47	47	338	338	3	1040	-72.216958	42.07379	460840	41	2
MA	MA0304	WALPOLE PUBLIC LIBRARY                                      	65 COMMON ST.                      	WALPOLE             	2081	2804	NORFOLK             	5086607340	M                                                                               	CI	OTH	23086	1	0	0	3.5	3.5	7.85	11.35	676326	27369	0	34525	738220	92476	3538	13817	109831	854179	105826	0	4298	5739	2580	169276	5107	12518	194588	78979	193	158	3129	2579	15	9880	-71.252154	42.14254	659909	21	9
MA	MA0305	WALTHAM PUBLIC LIBRARY                                      	735 MAIN ST.                       	WALTHAM             	2451	698	MIDDLESEX           	7813143425	waltham.lib.ma.us/                                                              	CI	CI1	59758	1	0	0	7	7.88	21.55	29.43	2045426	87367	0	0	2132793	192441	39905	46632	278978	2110694	158205	3462	24095	18510	3330	308632	30451	27932	577847	137726	319	229	7449	5375	23	104832	-71.239372	42.37618	1482478	13	7
MA	MA0306	YOUNG MEN'S LIBRARY ASSOCIATION                             	37 MAIN ST.                        	WARE                	1082	1317	HAMPSHIRE           	4139675491	www.warelibrary.org                                                             	NP	OTH	9933	1	0	0	0.84	2.61	0.98	3.59	225599	17315	0	64207	307121	46472	0	0	46472	284223	45891	930	1520	1893	1488	20835	995	3938	31895	10850	80	78	580	560	5	4680	-72.205918	42.31238	154983	31	1
MA	MA0307	WAREHAM FREE LIBRARY                                        	59 MARION ROAD                     	WAREHAM             	2571	1448	PLYMOUTH            	5082952343	M                                                                               	CI	OTH	21154	1	0	0	2.46	5.79	4.94	10.73	540712	51539	0	69050	661301	65786	5934	4469	76189	773623	96223	523	4727	3818	2236	155110	7000	13581	156993	56921	241	206	6886	6266	27	29900	-70.723474	41.75996	492066	22	4
MA	MA0308	WARREN PUBLIC LIBRARY                                       	934 MAIN ST.                       	WARREN              	1083	937	WORCESTER           	4134367690	-3	NP	OTH	4108	1	0	0	0	1.4	0.94	2.34	114478	6274	0	3469	124221	17087	159	8633	25879	117470	23916	930	2132	2884	969	24205	153	3496	17427	3918	32	30	1300	1124	1	728	-72.193956	42.21276	783806	31	2
MA	MA0309	WARWICK FREE PUBLIC LIBRARY                                 	4 HOTEL ROAD                       	WARWICK             	1378	9311	FRANKLIN            	9785447866	-3	CI	OTH	750	1	0	0	0	0.55	0	0.55	21551	2337	0	4121	28009	3424	64	2221	5709	33691	8860	930	1220	1025	940	4570	341	572	8388	4476	9	4	71	24	4	3120	-72.338795	42.68267	71735	42	1
MA	MA0310	WATERTOWN FREE PUBLIC LIBRARY                               	123 MAIN ST.                       	WATERTOWN           	2472	4478	MIDDLESEX           	6179726431	www.watertownlib.org/                                                           	CI	OTH	32521	1	0	0	12.24	12.24	19.23	31.47	2103663	49910	0	72607	2226180	141113	46285	95693	283091	2491676	109022	0	12494	14531	3273	360039	35784	16382	536510	200841	471	265	11314	9041	60	87048	-71.18739	42.36732	1482478	21	7
MA	MA0311	WAYLAND FREE PUBLIC LIBRARY                                 	5 CONCORD RD.                      	WAYLAND             	1778	1999	MIDDLESEX           	5083582311	www.waylandlibrary.org                                                          	CI	OTH	13017	1	0	0	5.15	6.9	6.05	12.95	956468	17735	0	42093	1016296	110650	20112	53428	184190	1148237	77585	0	10037	8768	3246	120597	20200	8198	238277	78873	189	59	4875	2304	11	21996	-71.361239	42.36484	1482478	21	5
MA	MA0312	CHESTER C. CORBIN PUBLIC LIBRARY                            	2 LAKE ST.                         	WEBSTER             	1570	2699	WORCESTER           	5089493880	www.corbinlibrary.org                                                           	CI	OTH	16705	1	0	0	2.75	2.75	3.3	6.05	296521	26134	0	141222	463877	29649	2645	13377	45671	340948	33854	930	2528	2379	2600	32120	7003	7610	44416	14573	210	152	4038	3059	7	26208	-71.880018	42.05014	783806	21	2
MA	MA0313	WELLESLEY FREE LIBRARY                                      	530 WASHINGTON ST.                 	WELLESLEY           	2482	5989	NORFOLK             	7812351610	www.wellesleyfreelibrary.org                                                    	CI	OTH	26985	1	0	0	12	12	22.96	34.96	2153254	3223	0	370556	2527033	255615	24908	115301	395824	2693942	222841	0	16903	12435	3345	409555	29941	18744	605738	240183	428	244	16308	11842	50	117936	-71.290524	42.2973	659909	21	4
MA	MA0314	WELLFLEET PUBLIC LIBRARY                                    	55 WEST MAIN STREET                	WELLFLEET           	2667	7300	BARNSTABLE          	5083490310	www.wellfleetlibrary.org                                                        	CI	OTH	2748	1	0	0	0.88	4.45	0.7	5.15	309511	13892	15000	46566	384969	49993	2338	18365	70696	423271	43564	19	2748	2723	2119	87255	6357	2158	93157	19418	514	283	21455	9905	18	28080	-70.034922	41.93913	221049	41	10
MA	MA0315	WENDELL FREE LIBRARY                                        	2 LOCKESVILLAGE RD.                	WENDELL             	1379	9701	FRANKLIN            	9785443559	-3	CI	OTH	1003	1	0	0	0	0.76	0	0.76	20783	3424	0	16825	41032	9304	0	1491	10795	45137	12350	0	310	2000	949	7964	541	725	11535	2005	137	60	1288	437	6	1820	-72.397103	42.5484	71735	42	1
MA	MA0317	BEAMAN MEMORIAL PUBLIC LIBRARY                              	8 NEWTON ST.                       	WEST BOYLSTON       	1583	1695	WORCESTER           	5088353711	www.beamanlibrary.org                                                           	CI	OTH	7779	1	0	0	0	4.64	0.3	4.94	313640	11079	9096	15889	349704	38309	5085	17205	60599	413992	51568	930	2903	3879	1459	52093	7943	4142	69822	34284	238	89	5010	2399	11	3848	-71.783643	42.36504	783806	21	3
MA	MA0318	WEST BRIDGEWATER PUBLIC LIBRARY                             	80 HOWARD STREET                   	WEST BRIDGEWATER    	2379	1710	PLYMOUTH            	5088941255	www.sailsinc.org/westbridgewater                                                	CI	OTH	6679	1	0	0	1	4.28	1.53	5.81	337022	13349	10041	9685	370097	71822	2747	6377	80946	386952	64986	0	3617	1679	2041	43538	8424	3545	64059	28529	94	58	2532	1869	10	5928	-71.012956	42.0205	492066	21	9
MA	MA0319	MERRIAM-GILBERT PUBLIC LIBRARY                              	3 WEST MAIN ST.                    	WEST BROOKFIELD     	1585	2823	WORCESTER           	5088671410	www.wbrookfieldlibrary.org                                                      	CI	OTH	3826	1	0	0	0	2.4	0.74	3.14	171636	7703	0	17460	196799	23153	184	13731	37068	224439	12542	930	1930	1690	1514	22543	2317	2385	27363	7679	112	97	1690	1529	3	4420	-72.142628	42.23471	783806	31	1
MA	MA0320	G. A. R. MEMORIAL LIBRARY                                   	490 MAIN ST.                       	WEST NEWBURY        	1985	1115	ESSEX               	9783631105	www.westnewburylibrary.org                                                      	CI	OTH	4269	1	0	0	0	3.28	0.78	4.06	279594	7079	0	42280	328953	32409	15319	22915	70643	334772	51527	0	3058	1681	2476	43983	1820	3651	104949	56802	169	169	4507	4507	7	7904	-70.981014	42.8052	736457	41	6
MA	MA0321	WEST SPRINGFIELD PUBLIC LIBRARY                             	200 PARK ST.                       	WEST SPRINGFIELD    	1089	3398	HAMPDEN             	4137364561	www.wspl.org/                                                                   	CI	OTH	27603	1	0	0	6.56	6.56	6.28	12.84	844963	28711	0	62677	936351	108200	4224	6380	118804	919425	100877	0	4622	7410	2932	162952	55695	18069	226280	80509	403	358	9590	9064	17	21632	-72.622177	42.10454	460840	21	1
